Date,Symbol,Open,High,Low,Close,Volume
2022-05-24,ACB,13816.529296875,13816.529296875,13504.6981198805,13816.529296875,2992510
2022-05-24,BID,24442.99134966368,24551.78880653681,24007.80538544284,24479.2578125,1047205
2022-05-24,CTG,15288.32121874441,15899.8544921875,15288.32121874441,15899.8544921875,7190764
2022-05-24,EIB,20300.94395527371,20560.38130051775,20041.50661002966,20495.521484375,1399364
2022-05-24,FPT,50164.35843093401,51048.08203125,49904.43601898159,51048.08203125,2563646
2022-05-24,GAS,70289.38327088534,72598.40937183466,69678.17362719953,71851.3671875,1059505
2022-05-24,HDB,10109.96582661192,10319.7158203125,10005.09082976163,10319.7158203125,5257754
2022-05-24,HPG,21416.083984375,21561.771484375,19930.0703125,20337.99609375,74166205
2022-05-24,KDH,27866.94921875,27935.25,26569.22265625,27388.83984375,1058690
2022-05-24,LPB,8391.91199612378,8508.466796875,8100.525903920433,8508.466796875,6000582
2022-05-24,MBB,12086.72056264719,12246.3564453125,11927.08467998188,12246.3564453125,16395750
2022-05-24,MSB,9418.1455078125,9418.1455078125,9048.3232421875,9368.8359375,17986532
2022-05-24,OCB,9716.170029575525,9764.7509765625,9376.104322943816,9764.7509765625,2407446
2022-05-24,POW,10714.2861328125,10798.3193359375,10336.134765625,10798.3193359375,11597620
2022-05-24,REE,45317.72405788826,46495.61328125,44945.7572953954,46495.61328125,1517528
2022-05-24,SAB,66064.3398336039,66450.17958603897,65592.75791396105,66021.46875,356200
2022-05-24,SHB,7628.6746455264,7815.390225993112,7361.937785311072,7682.0224609375,33513714
2022-05-24,SSB,21282.869140625,21282.869140625,20853.53125,20884.19921875,2912415
2022-05-24,TCB,15927.77180851064,16133.734375,15744.6939716312,16133.734375,10932600
2022-05-24,TPB,15450.80233828569,15834.51452288877,15450.80233828569,15808.93359375,8197582
2022-05-24,VCB,42114.55651717875,42564.37862464871,41777.19090606226,42508.1484375,1586739
2022-05-24,VIB,12584.8892608181,13125.3447265625,12430.47329852962,13125.3447265625,2055116
2022-05-24,VIC,38500.0,38800.0,38200.0,38800.0,3136600
2022-05-25,ACB,13816.52978624252,14392.21875,13816.52978624252,14392.21875,7253812
2022-05-25,BID,24660.58628740849,25458.42722258978,24660.58628740849,25313.365234375,1454632
2022-05-25,CTG,15899.85403590973,16511.38632659162,15899.85403590973,16450.232421875,8892491
2022-05-25,EIB,20722.52971858183,21079.25390625,20333.37274410636,21079.25390625,2985997
2022-05-25,FPT,51723.87838301904,54582.98828125,51308.00839141857,54582.98828125,6881897
2022-05-25,GAS,72190.93561014257,73617.09375,71851.37096305653,73617.09375,964321
2022-05-25,HDB,10319.71569177235,10760.19140625,10319.71569177235,10760.19140625,7603855
2022-05-25,HPG,20104.89453125,20367.1328125,19259.90625,20075.7578125,67768339
2022-05-25,KDH,27388.83984375,28003.55078125,27354.689453125,27935.25,2220599
2022-05-25,LPB,8595.881528253423,8887.267604880137,8508.466342037671,8858.12890625,7952878
2022-05-25,MBB,12314.77203142202,12884.90019341962,12314.77203142202,12793.6796875,23270111
2022-05-25,MSB,9418.1455078125,9763.3134765625,9393.4912109375,9763.3134765625,9603591
2022-05-25,OCB,9910.494140625,9934.784153771832,9691.880333194931,9910.494140625,3215956
2022-05-25,POW,10840.3359375,11302.521484375,10798.3193359375,11260.50390625,16578127
2022-05-25,REE,47115.55589485491,49719.30859375,46991.56696957006,49719.30859375,2268232
2022-05-25,SAB,66021.46875,66707.40608766234,65635.62899756494,66021.46875,452400
2022-05-25,SHB,7708.695786621784,8135.474779836331,7708.695786621784,8108.8017578125,28691196
2022-05-25,SSB,20976.19921875,20976.19921875,20424.1953125,20884.19921875,3406758
2022-05-25,TCB,16408.35009631849,16774.50574700342,16248.15699914384,16705.8515625,13419400
2022-05-25,TPB,15834.51372730304,16371.70970726948,15808.93279944955,16320.5478515625,7963625
2022-05-25,VCB,42733.06121445927,43295.3359375,42058.32611768891,43295.3359375,1585504
2022-05-25,VIB,13125.34374249016,13562.85546875,13125.34374249016,13562.85546875,2136584
2022-05-25,VIC,38800.0,39050.0,38350.0,38850.0,2720800
2022-05-26,ACB,14584.11605936377,14632.09036559132,14392.21972510981,14560.12890625,5115272
2022-05-26,BID,25821.0846438382,25929.88017136846,25385.89673880954,25458.427734375,1628213
2022-05-26,CTG,16664.27034254552,16664.27034254552,16236.19686474205,16327.9267578125,6304261
2022-05-26,EIB,21079.25390625,21208.97353751747,20819.81848236896,21079.25390625,1331941
2022-05-26,FPT,54686.95562976776,55674.64685712092,54375.05313691938,54894.890625,3223766
2022-05-26,GAS,74703.68581348403,75518.63418897605,71987.18899886023,73073.7890625,712681
2022-05-26,HDB,10613.36627142502,10823.11718708382,10613.36627142502,10718.2421875,4203832
2022-05-26,HPG,20396.26953125,20745.919921875,20134.033203125,20396.26953125,27843471
2022-05-26,KDH,28276.7578125,28618.263671875,28003.55078125,28310.908203125,1224280
2022-05-26,LPB,8974.68279109589,9032.960188356165,8770.712810359588,8858.12890625,6254889
2022-05-26,MBB,12907.70591573655,12907.70591573655,12611.2392578125,12611.2392578125,16111060
2022-05-26,MSB,9787.96875,9861.9326171875,9714.00390625,9738.6591796875,2871037
2022-05-26,OCB,9910.493899521252,9959.074846910178,9643.299150020723,9789.0419921875,2899862
2022-05-26,POW,11344.5380859375,11344.5380859375,11008.4033203125,11050.419921875,12164893
2022-05-26,REE,51765.11611177948,52881.00906162422,50897.19732688822,51951.09765625,2856203
2022-05-26,SAB,66021.46864787582,66750.27706801471,65378.4023948121,65592.7578125,574800
2022-05-26,SHB,8215.496670590053,8268.843602441822,8028.780192268554,8055.4541015625,14959794
2022-05-26,SSB,20914.865234375,21006.8671875,20608.1953125,21006.8671875,3163173
2022-05-26,TCB,16797.390625,17049.12263709128,16728.7364398842,16797.390625,14843600
2022-05-26,TPB,16320.5482717188,16346.12920023084,16090.32166758886,16167.064453125,2305009
2022-05-26,VCB,43295.33514537039,43351.56533120643,42733.06043261703,43126.65234375,1825447
2022-05-26,VIB,13640.06440362762,13640.06440362762,13408.44085670147,13485.6484375,1278043
2022-05-26,VIC,38850.0,38850.0,38400.0,38850.0,4153400
2022-05-27,ACB,14776.01158894396,15255.751953125,14680.06298171405,15255.751953125,9335890
2022-05-27,BID,25458.4282617283,25676.02318456789,25313.36626759251,25603.4921875,1214921
2022-05-27,CTG,16511.38671875,16664.27051896062,16327.92693066692,16511.38671875,6350487
2022-05-27,EIB,21079.25450399075,22408.87020588779,21046.82555491777,22117.00390625,2605854
2022-05-27,FPT,54894.89408925654,58221.85792890511,54842.91033716794,58117.88671875,8203780
2022-05-27,GAS,73685.00804136506,75518.64379161752,73685.00804136506,74703.6953125,509705
2022-05-27,HDB,10697.26645480165,10844.09200411934,10613.36627183314,10823.1171875,3742084
2022-05-27,HPG,20396.26953125,20920.74609375,20279.720703125,20658.5078125,30226652
2022-05-27,KDH,28345.05859375,29232.9765625,28345.05859375,29062.22265625,6503971
2022-05-27,LPB,8858.128987315402,8916.406385109003,8741.575101402865,8770.712890625,8042709
2022-05-27,MBB,12634.04423641722,12839.29038179139,12565.62885462583,12770.875,17833372
2022-05-27,MSB,9787.96875,10157.791015625,9689.3486328125,10157.791015625,5827658
2022-05-27,OCB,9764.751189841369,9861.9130859375,9716.170241793303,9861.9130859375,2968291
2022-05-27,POW,11092.4365234375,11428.5712890625,11008.4033203125,11218.4873046875,13515543
2022-05-27,REE,51455.14181704821,55546.75390625,50835.2009262317,55546.75390625,4170086
2022-05-27,SAB,65635.62899756494,66321.56633522727,65464.14466314935,66021.46875,457400
2022-05-27,SHB,8082.127849052565,8162.148688596267,8002.107009508863,8108.8017578125,18313583
2022-05-27,SSB,20976.19921875,21221.53515625,20730.86328125,21221.53515625,3387029
2022-05-27,TCB,16888.9300890771,17140.662109375,16866.04535995911,17140.662109375,13393200
2022-05-27,TPB,16167.06598500086,16781.00482250549,16115.90412312903,16525.197265625,8553602
2022-05-27,VCB,43126.65419403652,43520.25,42901.74507487455,43520.25,1574910
2022-05-27,VIB,13511.38390320555,13845.95114296263,13408.44019901342,13820.2158203125,3298111
2022-05-27,VIC,38700.0,39000.0,38500.0,39000.0,3151600
2022-05-30,ACB,15351.70004162195,15351.70004162195,15111.82853165243,15327.712890625,4266433
2022-05-30,BID,25748.55433146808,26002.41185686495,25530.95940736229,25929.880859375,1483676
2022-05-30,CTG,16541.96191027438,16755.99960635006,16511.38592387387,16694.845703125,4555179
2022-05-30,EIB,22700.73495044259,22700.73495044259,21792.70524533259,22052.142578125,2482372
2022-05-30,FPT,57753.99734516948,58429.78979192059,56766.30610865449,57857.96484375,20070073
2022-05-30,GAS,75858.20844497987,76265.68602901469,74567.86945115506,74703.6953125,1185956
2022-05-30,HDB,10948.96679445856,10948.96679445856,10781.16643172841,10844.091796875,5733596
2022-05-30,HPG,20687.646484375,20891.607421875,20571.095703125,20658.5078125,26759817
2022-05-30,KDH,29062.22265625,29096.373046875,28549.962890625,28959.76953125,1422811
2022-05-30,LPB,8799.851456178936,9032.960134146413,8770.71275772367,8916.40625,8937977
2022-05-30,MBB,12884.8997520964,12884.8997520964,12725.2638722048,12816.484375,17426764
2022-05-30,MSB,10256.41015625,10256.41015625,10009.8623046875,10207.1005859375,2769637
2022-05-30,OCB,9959.075063089118,9959.075063089118,9740.461256232124,9886.2041015625,2669303
2022-05-30,POW,11302.521484375,11428.5712890625,11218.4873046875,11302.521484375,11859539
2022-05-30,REE,56538.66780258285,58708.46484375,55732.74529187608,58708.46484375,1721934
2022-05-30,SAB,66021.46868888526,66407.30844096317,65464.14460255051,65764.2421875,281800
2022-05-30,SHB,8162.148770029565,8188.822679055625,8055.454020661441,8082.1279296875,15523695
2022-05-30,SSB,21098.8671875,21221.53515625,20884.19921875,21037.533203125,4262239
2022-05-30,TCB,17392.39435016556,17392.39435016556,17140.66232667632,17277.970703125,9845600
2022-05-30,TPB,16576.3567962931,16934.48802655172,16448.4521596013,16883.326171875,29414104
2022-05-30,VCB,43520.2476815078,45544.44515790482,42957.96909664159,43857.61328125,2486663
2022-05-30,VIB,13845.95139813271,14051.83881031133,13794.47914282279,14000.3681640625,1599436
2022-05-30,VIC,39000.0,39250.0,38600.0,39250.0,3092800
2022-05-31,ACB,15207.77786268113,15255.75216696855,15111.82925410629,15135.81640625,4464717
2022-05-31,BID,25748.55418163578,25821.08517870368,25385.89726466041,25603.4921875,1400773
2022-05-31,CTG,16541.96226257661,17092.34354247578,16511.38627552491,17061.765625,9984254
2022-05-31,EIB,21273.83409828205,21889.9956507397,21273.83409828205,21533.26953125,1056644
2022-05-31,FPT,57857.95992823334,57857.95992823334,55882.57762302858,57130.1875,5211063
2022-05-31,GAS,75246.994611569,79932.953125,74364.13325042702,79932.953125,2972900
2022-05-31,HDB,10844.0917992683,10948.966796875,10781.16643410782,10948.966796875,6058879
2022-05-31,HPG,20600.232421875,20600.232421875,20104.89453125,20221.4453125,33367962
2022-05-31,KDH,28925.619140625,28925.619140625,28413.359375,28720.71484375,1071721
2022-05-31,LPB,8858.12908247716,8887.267781686993,8683.297796892832,8741.5751953125,8739614
2022-05-31,MBB,12770.87426254708,12770.87426254708,12542.82300307792,12656.8486328125,11192520
2022-05-31,MSB,10133.1357421875,10133.1357421875,9935.8974609375,10108.4814453125,6152138
2022-05-31,OCB,9861.912706182287,9861.912706182287,9667.58984375,9667.58984375,2430969
2022-05-31,POW,11260.50390625,11428.5712890625,11176.470703125,11386.5546875,13826252
2022-05-31,REE,58212.50366244261,59204.41131424795,55174.79177313205,56104.703125,2011813
2022-05-31,SAB,65764.23829397395,66321.5623473127,65121.17207858306,65807.109375,569200
2022-05-31,SHB,8028.779877137781,8082.127693631764,7895.412109375,7895.412109375,28709069
2022-05-31,SSB,20884.19921875,20945.533203125,20638.86328125,20730.86328125,3615289
2022-05-31,TCB,17140.6618885641,17209.31607503365,17003.353515625,17003.353515625,10519600
2022-05-31,TPB,16883.32568393431,16908.90661053336,16550.775390625,16550.775390625,6527092
2022-05-31,VCB,44363.66015625,44363.66015625,43857.61177402769,44363.66015625,2098761
2022-05-31,VIB,14026.10284945779,14026.10284945779,13691.53561874677,13794.478515625,2866920
2022-05-31,VIC,39000.0,39750.0,38850.0,39400.0,3553200
2022-06-01,ACB,15255.75193739611,15255.75193739611,14919.93359375,14919.93359375,6698313
2022-06-01,BID,25458.42884731391,25784.8193074449,25349.63331502755,25494.6953125,1453270
2022-06-01,CTG,16847.73122082739,17122.92091787769,16817.15330087231,16970.037109375,6675833
2022-06-01,EIB,21468.41088072546,21468.41088072546,20917.10724615608,21079.25390625,1023311
2022-06-01,FPT,57130.19542906652,58689.71169770255,57078.21167697792,58117.88671875,6114646
2022-06-01,GAS,80612.07850427345,84143.52407145624,79457.56539532462,82174.0625,2187850
2022-06-01,HDB,10948.96659042239,11095.79213419793,10739.216599164,10969.94140625,5618383
2022-06-01,HPG,20104.89453125,20279.720703125,19696.96875,20017.482421875,37130292
2022-06-01,KDH,28618.263671875,28891.46875,28413.359375,28686.564453125,1199536
2022-06-01,LPB,8741.575222738755,8858.129110269098,8654.15912483499,8712.4365234375,7641508
2022-06-01,MBB,12588.4345703125,12770.87559695074,12565.62944198272,12588.4345703125,9553307
2022-06-01,MSB,10059.171875,10133.1357421875,9911.2421875,10059.171875,2480444
2022-06-01,OCB,9740.460856237787,9837.622749134729,9667.589897703632,9716.169921875,2099517
2022-06-01,POW,11386.5546875,11932.7734375,11302.521484375,11722.689453125,22921779
2022-06-01,REE,56166.6983491581,59886.34761231641,55918.72418696195,59204.4140625,1761628
2022-06-01,SAB,65421.26959503592,66235.82013389941,65421.26959503592,65635.625,712200
2022-06-01,SHB,7922.08544921875,8108.801927714421,7895.412426636045,7922.08544921875,38467973
2022-06-01,SSB,20730.86328125,20792.197265625,20546.861328125,20546.861328125,3253335
2022-06-01,TCB,16934.69910744573,17255.08530677578,16774.5060077807,16866.044921875,36733400
2022-06-01,TPB,16448.45274568705,16729.84120395693,16115.90243091747,16371.7099609375,6549543
2022-06-01,VCB,44419.89071009424,45263.3046875,44419.89071009424,45263.3046875,1410356
2022-06-01,VIB,13768.74429127655,13948.89638650094,13588.59219605215,13640.064453125,1299538
2022-06-01,VIC,39300.0,39700.0,39150.0,39650.0,4028400
2022-06-02,ACB,15351.70103938105,15561.5877335895,15201.7822265625,15201.7822265625,5696589
2022-06-02,BID,25494.69514549292,25530.95967880549,25023.2426909778,25168.3046875,1234283
2022-06-02,CTG,16970.037109375,17122.92091787769,16694.84741232469,16970.037109375,7098315
2022-06-02,EIB,20787.38719186192,21144.1132915976,20495.52090644006,20722.529296875,147117
2022-06-02,FPT,58637.7221032978,59677.39704148281,57753.994699863,57961.9296875,5044253
2022-06-02,GAS,81494.94180067802,83532.31634903779,80000.87069932198,80747.90625,1890194
2022-06-02,HDB,10969.94202918102,10990.91776269087,10844.0922105778,10907.017578125,34176753
2022-06-02,HPG,19813.51953125,19988.345703125,19259.90625,19318.181640625,44478547
2022-06-02,KDH,28652.4140625,28652.4140625,27798.6484375,28003.55078125,1091924
2022-06-02,LPB,8712.43678851493,8858.12937977925,8508.466796875,8508.466796875,10943020
2022-06-02,MBB,12565.62806835769,12702.45882337857,12405.9921875,12405.9921875,14659690
2022-06-02,MSB,10009.8623046875,10108.4814453125,9664.6943359375,9714.00390625,5602753
2022-06-02,OCB,9716.169647325078,9861.912482552232,9521.846789299281,9570.427734375,1968297
2022-06-02,POW,11764.7060546875,11848.7392578125,11344.5380859375,11386.5546875,11226340
2022-06-02,REE,59514.38326037746,60444.29463561268,56414.67499323851,57282.59375,1477833
2022-06-02,SAB,65635.62889603758,66021.46864787582,65421.27347834967,65592.7578125,229800
2022-06-02,SHB,7948.758959563967,8028.779796767827,7788.71728515625,7788.71728515625,26536017
2022-06-02,SSB,20577.529296875,20761.53125,20332.193359375,20730.86328125,4357293
2022-06-02,TCB,16888.92931189904,16934.69876802884,16477.00420673077,16660.08203125,7429600
2022-06-02,TPB,16371.7099609375,16371.7099609375,15962.41686141837,16371.7099609375,5385725
2022-06-02,VCB,45431.98739594806,45431.98739594806,44419.890625,44419.890625,1310923
2022-06-02,VIB,13640.0646326884,13768.74447253394,13408.44108187254,13537.1201171875,1204737
2022-06-02,VIC,39600.0,39600.0,38800.0,39450.0,7810800
2022-06-03,ACB,15291.73263366743,15351.70051300114,14931.92713897746,15171.796875,2143672
2022-06-03,BID,25168.30477309517,25204.57123816704,24660.58778354078,24914.4453125,778176
2022-06-03,CTG,16756.0,16878.30587889941,16419.6564199965,16756.0,3781167
2022-06-03,EIB,20949.53681106673,20981.96576017484,20138.79580942103,20430.662109375,1056492
2022-06-03,FPT,57961.92995895475,59261.52734375,57650.02747603851,59261.52734375,4781812
2022-06-03,GAS,80136.69731582521,84890.56907712073,80136.69731582521,84347.265625,2980969
2022-06-03,HDB,10865.06639725026,10907.01694534499,10571.41622655167,10655.31640625,38020405
2022-06-03,HPG,19405.59375,19813.51953125,19376.45703125,19463.869140625,25746176
2022-06-03,KDH,27935.25,27935.25,27525.44140625,27866.94921875,942880
2022-06-03,LPB,8508.46691169916,8566.743403186523,8304.496007631878,8391.912109375,4437499
2022-06-03,MBB,12428.79751202089,12497.212890625,12155.13599760444,12497.212890625,10829064
2022-06-03,MSB,9714.00390625,9763.3134765625,9516.765625,9664.6943359375,2320638
2022-06-03,OCB,9594.718512822712,9643.299461782228,9448.975665944166,9473.2666015625,1633929
2022-06-03,POW,11344.5380859375,11470.587890625,11134.4541015625,11344.5380859375,11880602
2022-06-03,REE,57344.58812583899,58894.44414841566,55546.7579387465,57654.55859375,1949457
2022-06-03,SAB,65592.75033223261,67221.85132087629,65592.75033223261,66535.9140625,737400
2022-06-03,SHB,7788.717033858085,7842.063961360759,7628.674477877964,7708.6953125,29387688
2022-06-03,SSB,20730.86328125,20792.197265625,20577.529296875,20730.86328125,2728339
2022-06-03,TCB,16637.19928840878,16866.04659636488,16499.89090363512,16682.96875,6420400
2022-06-03,TPB,16243.80572054821,16371.70859867642,15962.41553321384,16294.9658203125,2116302
2022-06-03,VCB,44082.52104038836,44701.02591364981,42957.96778298855,43576.47265625,1028987
2022-06-03,VIB,13537.11867673583,13588.59092900924,13305.49595509697,13434.17578125,1014431
2022-06-03,VIC,39050.0,39600.0,39000.0,39400.0,2498200
2022-06-06,ACB,15171.796875,15321.71568267813,15111.82899566628,15171.796875,2583662
2022-06-06,BID,24914.44396355314,25132.03887893113,24515.5225275413,24805.6484375,1252827
2022-06-06,CTG,16756.00117729196,16970.03696301031,16633.693359375,16633.693359375,6070717
2022-06-06,EIB,19911.78860622707,20495.52118500459,19911.78860622707,20398.232421875,1700570
2022-06-06,FPT,59261.52495053397,60301.19985160192,58221.85004946603,58741.6875,6054419
2022-06-06,GAS,85230.11705544995,89983.98825951791,85230.11705544995,88218.265625,3966474
2022-06-06,HDB,10571.41657793951,10802.14230890189,10487.51639545239,10613.3662109375,4253944
2022-06-06,HPG,19900.931640625,19959.20703125,19289.044921875,19405.59375,30492289
2022-06-06,KDH,27866.94921875,27935.25,27320.5390625,27764.49609375,924871
2022-06-06,LPB,8450.18951053708,8625.020804348604,8304.496007631878,8391.912109375,6671434
2022-06-06,MBB,12497.21323203565,12565.6286125088,12269.16196379182,12428.7978515625,14542169
2022-06-06,MSB,9787.96875,9812.623046875,9664.6943359375,9763.3134765625,2128383
2022-06-06,OCB,9448.975426302719,9521.847309032419,9351.814453125,9351.814453125,2270783
2022-06-06,POW,11344.5380859375,11932.7734375,11092.4365234375,11596.638671875,29669436
2022-06-06,REE,57654.55481077819,59700.36271117359,56476.66931981567,56910.625,2508682
2022-06-06,SAB,66450.17621253943,68122.14838820978,66450.17621253943,67950.6640625,442600
2022-06-06,SHB,7628.674806957661,7735.369553301572,7495.30615234375,7495.30615234375,33207781
2022-06-06,SSB,20822.865234375,20822.865234375,20546.861328125,20700.197265625,3161544
2022-06-06,TCB,16682.96846827323,16843.16158113731,16477.00589459085,16499.890625,11690200
2022-06-06,TPB,16269.38629310203,16294.9672214229,15501.96370091157,15706.609375,4885717
2022-06-06,VCB,43576.47457403669,44982.16717713646,42227.00827900112,44813.484375,1554605
2022-06-06,VIB,13434.17678584433,13459.912109375,13279.76082200752,13459.912109375,15039498
2022-06-06,VIC,39350.0,39450.0,38950.0,39250.0,3007000
2022-06-07,ACB,15171.79684281662,15171.79684281662,14572.12161337618,14961.91015625,3429572
2022-06-07,BID,24733.11784797872,24805.64884374729,24007.80595865716,24370.4609375,1598760
2022-06-07,CTG,16633.6921906765,16756.0,16205.62064931651,16756.0,4670092
2022-06-07,EIB,20398.23178621239,20398.23178621239,19522.63294533209,19782.068359375,1681025
2022-06-07,FPT,58585.74080780194,60093.26953125,56454.40338936321,60093.26953125,10998662
2022-06-07,GAS,88218.26676306924,88965.30224285612,84279.3439018911,88286.1796875,2894483
2022-06-07,HDB,10613.3662109375,10718.24212641477,10403.61621296527,10613.3662109375,28158366
2022-06-07,HPG,19405.59375,19551.28125,19026.806640625,19347.3203125,33541621
2022-06-07,KDH,27388.83984375,27593.744140625,27252.236328125,27593.744140625,955909
2022-06-07,LPB,8333.633907764888,8421.050001111667,8100.525235181442,8275.357421875,4515502
2022-06-07,MBB,12451.60268083086,12451.60268083086,12041.11040780151,12291.966796875,13070125
2022-06-07,MSB,9664.6943359375,9763.3134765625,9418.1455078125,9615.384765625,1267092
2022-06-07,OCB,9351.814264069024,9376.104276303126,8841.714784381797,9278.9423828125,2600680
2022-06-07,POW,11596.638671875,12394.9580078125,11512.60546875,12394.9580078125,45274025
2022-06-07,REE,58274.50481305367,60134.32767159816,56786.64505300938,59514.38671875,3586223
2022-06-07,SAB,67693.43002951064,68550.8515625,67264.71926301596,68550.8515625,275400
2022-06-07,SHB,7495.306038259328,7495.306038259328,7148.548339603564,7281.9169921875,33154574
2022-06-07,SSB,20638.86328125,20638.86328125,20025.5234375,20485.52734375,3298986
2022-06-07,TCB,16477.00405732044,16568.54296875,16019.30950017265,16568.54296875,16473600
2022-06-07,TPB,15706.60893353405,15706.60893353405,15092.67017604628,15143.83203125,3731721
2022-06-07,VCB,44419.89201689423,46106.72002133097,43913.83973761938,45544.4453125,1790313
2022-06-07,VIB,13459.91167874549,13485.64780598333,13073.87218376948,13382.7041015625,1209059
2022-06-07,VIC,39250.0,39250.0,38850.0,39000.0,3224400
2022-06-08,ACB,14931.92672857814,15411.66796875,14782.00792502049,15411.66796875,6836028
2022-06-08,BID,24442.99178391189,25240.83466412687,24406.72725206713,24878.1796875,1340232
2022-06-08,CTG,16756.00114144131,17184.07464238633,16694.84723261367,16939.4609375,8813942
2022-06-08,EIB,20106.3667453277,20171.2265625,19522.63414875804,20171.2265625,339234
2022-06-08,FPT,60457.15592730161,61132.94466710321,59521.44844142246,59781.3671875,5582096
2022-06-08,GAS,88286.18395338273,89576.52289096333,87131.67087122661,87539.1484375,2147381
2022-06-08,HDB,10697.26680347803,11011.89272898794,10508.49161476855,10886.0419921875,35398462
2022-06-08,HPG,19405.59375,19493.0078125,19085.08203125,19172.494140625,42626811
2022-06-08,KDH,27593.744140625,28686.564453125,27593.744140625,28208.455078125,1207882
2022-06-08,LPB,8304.495476792436,8828.990234375,8304.495476792436,8828.990234375,8953321
2022-06-08,MBB,12405.99244138481,12816.48471484804,12291.96680986724,12748.0693359375,25412712
2022-06-08,MSB,9640.0390625,9935.8974609375,9615.384765625,9935.8974609375,4149082
2022-06-08,OCB,9181.780990349253,9643.298579840151,9181.780990349253,9521.8466796875,2652197
2022-06-08,POW,12857.142578125,13235.2939453125,12689.0751953125,12941.1767578125,31244282
2022-06-08,REE,61994.15403646406,61994.15403646406,59700.36809783767,60940.25,2148539
2022-06-08,SAB,68550.85935054008,69536.89422550093,67693.43772013932,68465.1171875,577800
2022-06-08,SHB,7388.611769032838,7788.71728515625,7335.264396440919,7788.71728515625,22205571
2022-06-08,SSB,20700.197265625,20761.53125,20485.52734375,20730.86328125,3655885
2022-06-08,TCB,16614.31129404362,17140.65999895134,16545.65711514262,17049.12109375,12913600
2022-06-08,TPB,15194.99339391652,15860.09398504915,15194.99339391652,15476.3818359375,6224564
2022-06-08,VCB,45544.44441056278,45544.44441056278,44307.43464651035,44532.34375,2153495
2022-06-08,VIB,13640.06487745693,13897.42456176629,13382.70519314758,13717.2724609375,9792703
2022-06-08,VIC,38900.0,39350.0,38800.0,39050.0,2883400
2022-06-09,ACB,15471.6344160542,15531.60229509992,15021.87799517977,15441.6513671875,5153332
2022-06-09,BID,24914.44472647943,25204.57064532232,24733.11820029302,25023.2421875,810493
2022-06-09,CTG,17061.76682473105,17061.76682473105,16817.15311984473,16939.4609375,4998511
2022-06-09,EIB,20236.08490989434,20236.08490989434,19522.63458245763,19684.78125,4950957
2022-06-09,FPT,60041.28390116169,60249.21889098506,58897.64145713316,59937.31640625,4408224
2022-06-09,GAS,87539.15045414574,88422.01184579148,86384.63734539301,86656.2890625,1631116
2022-06-09,HDB,10802.14237088066,10907.01737046851,10781.16663777016,10823.1171875,2629547
2022-06-09,HPG,19172.494140625,20134.033203125,19085.08203125,19696.96875,47052547
2022-06-09,KDH,28208.455078125,28345.05859375,27730.345703125,28037.703125,1285772
2022-06-09,LPB,8858.128879582584,8916.406276667414,8770.71278395534,8887.267578125,7460408
2022-06-09,MBB,12839.29018527825,12839.29018527825,12542.8235353865,12679.654296875,11605832
2022-06-09,MSB,10009.8623046875,10009.8623046875,9837.2783203125,9886.587890625,791526
2022-06-09,OCB,9521.846597248963,9594.717552254237,9327.522820865492,9497.5556640625,1629652
2022-06-09,POW,12689.0751953125,13361.3447265625,12689.0751953125,13361.3447265625,27171269
2022-06-09,REE,61250.22146822366,61250.22146822366,59824.35439694901,60010.3359375,1178677
2022-06-09,SAB,68465.1208250398,68507.99190883758,67307.6015625,67307.6015625,222000
2022-06-09,SHB,7842.064044119606,7948.758786986975,7762.043208653095,7815.39013671875,22557562
2022-06-09,SSB,20822.865234375,20822.865234375,19350.8515625,20516.1953125,2925294
2022-06-09,TCB,17049.12315654245,17186.43153095755,16957.58424026571,17117.77734375,11672000
2022-06-09,TPB,15476.38230393489,15527.54415902733,15348.47766620378,15374.05859375,3418466
2022-06-09,VCB,44419.89131911936,44925.93971250107,43688.92994338329,43745.15625,1884771
2022-06-09,VIB,13794.47961528239,13794.47961528239,13537.1199389793,13640.064453125,609649
2022-06-09,VIC,39000.0,39100.0,38650.0,39050.0,3084200
2022-06-10,ACB,15111.8291015625,15471.63459877381,15081.8460523417,15111.8291015625,3465008
2022-06-10,BID,24696.85189650019,24878.18035550039,24515.5234375,24515.5234375,1249010
2022-06-10,CTG,16817.15278521987,16878.30669283068,16572.541015625,16572.541015625,5327736
2022-06-10,EIB,19717.2109375,19944.21741005314,19652.35112277328,19717.2109375,1582845
2022-06-10,FPT,58949.62292616356,59625.41161697002,57182.171875,57182.171875,7538549
2022-06-10,GAS,85909.25313980336,86656.28866950776,80612.078125,80612.078125,3096072
2022-06-10,HDB,10823.11677461165,11074.81731391513,10697.26604671435,10865.06640625,9334516
2022-06-10,HPG,19696.96875,19959.20703125,19580.419921875,19580.419921875,26379380
2022-06-10,KDH,27969.400390625,28345.05859375,27866.94921875,27969.400390625,921504
2022-06-10,LPB,8799.851739460979,8945.545236427428,8683.2978515625,8683.2978515625,6614052
2022-06-10,MBB,12542.8232421875,12770.87450600411,12520.01811580584,12542.8232421875,13228704
2022-06-10,MSB,9787.96875,9935.8974609375,9689.3486328125,9689.3486328125,2336456
2022-06-10,OCB,9400.395045367757,9448.975068980953,9157.490315916308,9181.78125,2149089
2022-06-10,POW,13067.2265625,13403.361328125,12478.9912109375,12605.0419921875,32110007
